wikidata_id,instance_of,admin_unit,area,capital,coordinates,population,subdivision,flag_info,flag_image,coat_of_arms_info,coat_of_arms_image,map_image,insignia,postal_code,first_written_record,inception,abolition,partner_cities,gnd,geonames_id,openstreetmap_rel_id,openstreetmap_node_id,district_key,regional_key,label_de,label_en,label_fr,desc_de,desc_en,desc_fr,sitelink_de,sitelink_en,sitelink_fr,bundesland,type
Q1733,"Q1187811, Q1547289, Q1549591, Q42744322, Q515, Q61708053, Q707813 (1300-01-01T00:00:00Z)","Q1206 (1990-01-01T00:00:00Z), Q157367 (1680-01-01T00:00:00Z - 1701-01-01T00:00:00Z), Q15806120 (1807-01-01T00:00:00Z - 1815-01-01T00:00:00Z), Q27306 (1701-01-01T00:00:00Z - 1807-01-01T00:00:00Z), Q27916627 (1945-01-01T00:00:00Z - 1952-01-01T00:00:00Z), Q48083 (1952-01-01T00:00:00Z - 1990-01-01T00:00:00Z), Q636389 (0968-01-01T00:00:00Z - 1680-01-01T00:00:00Z), Q700264 (1815-01-01T00:00:00Z - 1945-01-01T00:00:00Z)","200950000, 201.01 (2016-01-01T00:00:00Z), 201.01 (2017-12-31T00:00:00Z)",None,Point(11.6399609 52.1315889),"238136 (2016-12-31T00:00:00Z), 238697 (2019-09-30T00:00:00Z), 236188 (2021-12-31T00:00:00Z), 22676 (1800-01-01T00:00:00Z), 238478 (2017-12-31T00:00:00Z), 235723 (2015-12-31T00:00:00Z), 235775 (2021-09-30T00:00:00Z), 239364 (2022-12-31T00:00:00Z), 240114 (2023-12-31T00:00:00Z)",None,None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Magdeburg.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Magdeburg.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Saxony-Anhalt%20MD.svg,MD,39104–39130,None,None,None,"Q2773, Q11194, Q23197, Q42810, Q42956, Q80021, Q104740, Q157835, Q185289",4036934-1,2874544,62481,None,15003,None,Magdeburg,Magdeburg,Magdebourg,"Landeshauptstadt von Sachsen-Anhalt, Deutschland",capital city of the German state of Saxony-Anhalt,"ville allemande, capitale du land Saxe-Anhalt",https://de.wikipedia.org/wiki/Magdeburg,https://en.wikipedia.org/wiki/Magdeburg,https://fr.wikipedia.org/wiki/Magdebourg,Sachsen-Anhalt,kreisfreie_stadt
Q1720,"Q1187811, Q14784328, Q1549591, Q42744322, Q85632032","Q1200 (1946-08-30T00:00:00Z), Q284667 (1462-01-01T00:00:00Z - 1792-01-01T00:00:00Z)","97.73 (2016-01-01T00:00:00Z), 97.73 (2017-12-31T00:00:00Z), 97.74",None,Point(8.273611111 49.999444444),"199237 (2010-01-01T00:00:00Z), 215110 (2017-12-31T00:00:00Z), 223318 (2023-12-31T00:00:00Z), 217118 (2019-09-30T00:00:00Z), 217118 (2019-10-31T00:00:00Z), 209779 (2015-12-31T00:00:00Z), 183880 (1975-12-31T00:00:00Z), 217123 (2021-09-30T00:00:00Z), 213528 (2016-12-31T00:00:00Z), 217556 (2021-12-31T00:00:00Z), 220552 (2022-12-31T00:00:00Z), 222889 (2023-12-31T00:00:00Z)","Q317819, Q524446, Q880555, Q883326, Q884862, Q961164, Q1444865, Q1560735, Q1648853, Q1682363, Q1885688, Q1885689, Q1885696, Q1885697, Q1885700",Q79678237,"http://commons.wikimedia.org/wiki/Special:FilePath/Mainz%20Flagge%20Hissformat.svg, http://commons.wikimedia.org/wiki/Special:FilePath/Mainz%20Flagge%20Hochformat.svg",None,http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20arms%20of%20Mainz-2008%20new.svg,"http://commons.wikimedia.org/wiki/Special:FilePath/Mainz%20in%20Germany.png, http://commons.wikimedia.org/wiki/Special:FilePath/Rhineland-Palatinate%20MZ.svg",MZ,55116–55131,None,-0011-01-01T00:00:00Z,None,"Q1435, Q1729, Q2598, Q3859, Q7003, Q8818, Q9248, Q41621, Q43668, Q474724",4037124-4,3247465,62630,240116263,07315,None,Mainz,Mainz,Mayence,"kreisfreie Landeshauptstadt von Rheinland-Pfalz, Deutschland","capital of the federal state Rhineland-Palatinate, Germany","capitale de l'État fédéral de Rhénanie-Palatinat, Allemagne",https://de.wikipedia.org/wiki/Mainz,https://en.wikipedia.org/wiki/Mainz,https://fr.wikipedia.org/wiki/Mayence,Rheinland-Pfalz,kreisfreie_stadt
Q2119,"Q1180262 (1720-01-01T00:00:00Z - 1778-01-01T00:00:00Z), Q1187811 (1967-01-01T00:00:00Z), Q1549591 (1896-01-01T00:00:00Z), Q2327515, Q253030, Q42744322","Q186320 (1806-01-01T00:00:00Z - 1918-11-13T00:00:00Z), Q251660 (1945-09-19T00:00:00Z - 1952-04-24T00:00:00Z), Q637238 (1803-04-27T00:00:00Z - 1806-01-01T00:00:00Z), Q650489, Q690821 (1918-11-14T00:00:00Z - 1945-09-18T00:00:00Z), Q8165 (1973-01-01T00:00:00Z), Q985 (1952-04-25T00:00:00Z - 1973-01-01T00:00:00Z)","144.94 (1961-01-01T00:00:00Z), 144.95 (1962-01-01T00:00:00Z), 144.95 (1989-01-01T00:00:00Z), 144.96 (1987-01-01T00:00:00Z), 144.96 (1998-01-01T00:00:00Z), 144.97 (1994-01-01T00:00:00Z), 144.97 (2016-01-01T00:00:00Z), 144.97 (2017-12-31T00:00:00Z)",None,Point(8.466111111 49.487777777),"311342 (2008-01-01T00:00:00Z), 307914 (2006-01-01T00:00:00Z), 310411 (1990-01-01T00:00:00Z), 309370 (2019-09-30T00:00:00Z), 307997 (2017-12-31T00:00:00Z), 313174 (2010-01-01T00:00:00Z), 294648 (1986-01-01T00:00:00Z), 305741 (1977-01-01T00:00:00Z), 328156 (1965-01-01T00:00:00Z), 294984 (1985-01-01T00:00:00Z), 309059 (1976-01-01T00:00:00Z), 800 (1572-01-01T00:00:00Z), 308903 (1998-01-01T00:00:00Z), 296690 (2013-12-31T00:00:00Z), 318919 (1962-01-01T00:00:00Z), 323744 (1967-01-01T00:00:00Z), 304303 (1980-01-01T00:00:00Z), 309370 (2018-12-31T00:00:00Z), 307499 (2004-01-01T00:00:00Z), 325386 (1973-01-01T00:00:00Z), 25353 (1777-01-01T00:00:00Z), 295178 (1984-01-01T00:00:00Z), 291458 (2011-01-01T00:00:00Z), 300468 (1988-01-01T00:00:00Z), 299844 (2014-01-01T00:00:00Z), 308353 (2003-01-01T00:00:00Z), 305780 (2015-12-31T00:00:00Z), 329301 (1966-01-01T00:00:00Z), 330920 (1969-01-01T00:00:00Z), 307730 (1999-01-01T00:00:00Z), 312216 (1996-01-01T00:00:00Z), 309795 (2007-01-01T00:00:00Z), 314685 (1991-01-01T00:00:00Z), 314086 (1975-12-31T00:00:00Z), 332163 (1970-01-01T00:00:00Z), 320508 (1974-01-01T00:00:00Z), 305974 (1989-01-01T00:00:00Z), 570 (1450-01-01T00:00:00Z), 323444 (1964-01-01T00:00:00Z), 311292 (1995-01-01T00:00:00Z), 313890 (1961-01-01T00:00:00Z), 310475 (1997-01-01T00:00:00Z), 294627 (2012-12-31T00:00:00Z), 24190 (1766-01-01T00:00:00Z), 318446 (1992-01-01T00:00:00Z), 318025 (1993-01-01T00:00:00Z), 326302 (1968-01-01T00:00:00Z), 311969 (2009-01-01T00:00:00Z), 298042 (1983-01-01T00:00:00Z), 307900 (2005-01-01T00:00:00Z), 309721 (2021-09-30T00:00:00Z), 308385 (2001-01-01T00:00:00Z), 304219 (1981-01-01T00:00:00Z), 303247 (1979-01-01T00:00:00Z), 302621 (1982-01-01T00:00:00Z), 308759 (2002-01-01T00:00:00Z), 295191 (1987-01-01T00:00:00Z), 321075 (1963-01-01T00:00:00Z), 306729 (2000-01-01T00:00:00Z), 316223 (1994-01-01T00:00:00Z), 304781 (2016-12-31T00:00:00Z), 25093 (1774-01-01T00:00:00Z), 302794 (1978-01-01T00:00:00Z), 316265 (2016-12-31T00:00:00Z), 330635 (1971-01-01T00:00:00Z), 328411 (1972-01-01T00:00:00Z), 311831 (2021-12-31T00:00:00Z), 315554 (2022-12-31T00:00:00Z), 316877 (2023-12-31T00:00:00Z)","Q995840, Q1409424, Q1464220, Q1566479, Q1677362, Q1735965, Q1737297, Q1749399, Q1795296, Q1973682, Q1973728, Q1973732, Q1981113, Q2147550, Q2258707, Q2263743, Q2543084",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Mannheim.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Mannheim.svg,"http://commons.wikimedia.org/wiki/Special:FilePath/Baden-W%C3%BCrttemberg%20MA.svg, http://commons.wikimedia.org/wiki/Special:FilePath/Locator%20map%20MA%20in%20Germany.svg",MA,"68159, 68161, 68163, 68165, 68167, 68169, 68199, 68219, 68229, 68239, 68259, 68305, 68307, 68309",0766-01-01T00:00:00Z,None,None,"Q8775, Q21197, Q23051, Q41252, Q41621, Q44160, Q57958, Q157725, Q158095, Q170322, Q182625, Q217411, Q776965",4037372-1,2873891,62691,240060919,08222,082220000000,Mannheim,Mannheim,Mannheim,"Groß- und Universitätsstadt in Baden-Württemberg, Deutschland","city in Baden-Württemberg, Germany","ville du Bade-Wurtemberg, en Allemagne",https://de.wikipedia.org/wiki/Mannheim,https://en.wikipedia.org/wiki/Mannheim,https://fr.wikipedia.org/wiki/Mannheim,Baden-Württemberg,kreisfreie_stadt
Q14825,"Q253030 (1993-01-01T00:00:00Z), Q42744322, Q85631896","Q10557, Q1307748 (1810-11-01T00:00:00Z - 1817-01-01T00:00:00Z), Q1669636 (1808-10-01T00:00:00Z - 1810-10-31T00:00:00Z)","0.5 (1808-01-01T00:00:00Z), 70, 70.11 (2017-12-31T00:00:00Z)",None,Point(10.181111111 47.987777777),"42841 (2015-12-31T00:00:00Z), 43470 (2017-12-31T00:00:00Z), 38623 (1970-05-27T00:00:00Z), 6512 (1925-06-16T00:00:00Z), 41055 (2009-12-31T00:00:00Z), 42201 (2014-12-31T00:00:00Z), 43293 (2016-12-31T00:00:00Z), 13459 (1900-01-01T00:00:00Z), 6442 (1808-01-01T00:00:00Z), 41772 (2013-12-31T00:00:00Z), 41551 (2012-12-31T00:00:00Z), 34612 (1975-12-31T00:00:00Z), 41025 (2010-01-01T00:00:00Z), 38127 (1987-05-25T00:00:00Z), 25343 (1950-09-13T00:00:00Z), 43837 (2019-09-30T00:00:00Z), 44721 (2021-12-31T00:00:00Z), 45857 (2022-12-31T00:00:00Z), 46178 (2023-12-31T00:00:00Z)","Q462094, Q1018275, Q1209947, Q1312730, Q1322978, Q2340856",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Memmingen.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Memmingen.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Bavaria%20MM.svg,MM,87700,None,None,None,"Q13137, Q51467, Q51682, Q130994, Q157053, Q181725, Q327413, Q369644, Q376854, Q484870, Q994280",4038586-3,6557109,62590,240036844,09764,097640000000,Memmingen,Memmingen,Memmingen,"kreisfreie Stadt in Bayern, Deutschland","town in Bavaria, Germany",ville allemande,https://de.wikipedia.org/wiki/Memmingen,https://en.wikipedia.org/wiki/Memmingen,https://fr.wikipedia.org/wiki/Memmingen,Bayern,kreisfreie_stadt
Q2758,"Q1549591, Q42744322, Q85635630",Q7926,"170.43, 170.47 (2016-01-01T00:00:00Z), 170.47 (2017-12-31T00:00:00Z)",None,Point(6.433333333 51.2),"261367 (1975-12-31T00:00:00Z), 259996 (2015-12-31T00:00:00Z), 259665 (2021-09-30T00:00:00Z), 260925 (2016-12-31T00:00:00Z), 262188 (2017-12-31T00:00:00Z), 261454 (2019-09-30T00:00:00Z), 261454 (2019-10-31T00:00:00Z), 261001 (2021-12-31T00:00:00Z), 268465 (2022-12-31T00:00:00Z), 268943 (2023-12-31T00:00:00Z)","Q30392, Q30399, Q30401, Q30403",None,"http://commons.wikimedia.org/wiki/Special:FilePath/Banner%20der%20kreisfreien%20Stadt%20M%C3%B6nchengladbach.svg, http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20der%20kreisfreien%20Stadt%20M%C3%B6nchengladbach.svg",None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Moenchengladbach%20COA.svg,"http://commons.wikimedia.org/wiki/Special:FilePath/North%20rhine%20w%20MG.svg, http://commons.wikimedia.org/wiki/Special:FilePath/Lage%20der%20kreisfreien%20Stadt%20M%C3%B6nchengladbach%20in%20Deutschland.png",MG,41061–41239,None,None,None,"Q9783, Q22905, Q34001, Q202954, Q486282, Q1120443, Q1549155",4074926-5,3247435,62410,None,05116,051160000000,Mönchengladbach,Mönchengladbach,Mönchengladbach,"Großstadt in Nordrhein-Westfalen, Deutschland","city in North Rhine-Westphalia, Germany",ville d'Allemagne,https://de.wikipedia.org/wiki/M%C3%B6nchengladbach,https://en.wikipedia.org/wiki/M%C3%B6nchengladbach,https://fr.wikipedia.org/wiki/M%C3%B6nchengladbach,Nordrhein-Westfalen,kreisfreie_stadt
Q2899,"Q106517174 (2004-09-24T00:00:00Z), Q1549591, Q42744322, Q85635630",Q7926,"91.26, 91.28 (2016-01-01T00:00:00Z), 91.28 (2017-12-31T00:00:00Z)",None,Point(6.8825 51.4275),"170880 (2019-09-30T00:00:00Z), 170880 (2019-10-31T00:00:00Z), 170936 (2016-12-31T00:00:00Z), 170921 (2021-09-30T00:00:00Z), 189259 (1975-12-31T00:00:00Z), 171265 (2017-12-31T00:00:00Z), 167344 (2010-01-01T00:00:00Z), 169278 (2015-12-31T00:00:00Z), 170739 (2021-12-31T00:00:00Z), 172404 (2022-12-31T00:00:00Z), 173255 (2023-12-31T00:00:00Z)",None,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20M%C3%BClheim%20an%20der%20Ruhr%20Flag.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20M%C3%BClheim%20an%20der%20Ruhr%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/North%20rhine%20w%20MH.svg,MH,45401–45481,None,None,None,"Q288, Q406, Q92212, Q152436, Q204382, Q213181, Q623159, Q985564",4040475-4,3247438,62385,None,05117,051170000000,Mülheim an der Ruhr,Mülheim an der Ruhr,Mülheim,"kreisfreie Großstadt im Reg.-Bez. Düsseldorf in Nordrhein-Westfalen, Deutschland","city in North Rhine-Westphalia, Germany",ville d'Allemagne,https://de.wikipedia.org/wiki/M%C3%BClheim_an_der_Ruhr,https://en.wikipedia.org/wiki/M%C3%BClheim,https://fr.wikipedia.org/wiki/M%C3%BClheim,Nordrhein-Westfalen,kreisfreie_stadt
Q1726,"Q1066984, Q1180262 (1328-01-01T00:00:00Z - 1918-01-01T00:00:00Z), Q1187811, Q134626, Q1418640, Q1549591 (1852-01-01T00:00:00Z), Q200250, Q42744322, Q85631896","Q10562 (1837-12-31T00:00:00Z), Q1673724 (1808-10-01T00:00:00Z - 1837-12-31T00:00:00Z), Q19964046 (1507-01-01T00:00:00Z - 1802-01-01T00:00:00Z), Q256961 (1623-01-01T00:00:00Z - 1805-12-25T00:00:00Z)","310.71 (2016-01-01T00:00:00Z), 310.71 (2017-12-31T00:00:00Z), 310.74 (2013-10-31T00:00:00Z)",None,Point(11.575 48.1375),"1456039 (2017-12-31T00:00:00Z), 10810 (1369-01-01T00:00:00Z), 1407836 (2013-12-31T00:00:00Z), 1464301 (2016-12-31T00:00:00Z), 1429584 (2014-12-31T00:00:00Z), 11267 (1396-01-01T00:00:00Z), 1450381 (2015-12-31T00:00:00Z), 126940 (1840-12-01T00:00:00Z), 1500560 (2016-05-31T00:00:00Z), 680704 (1925-06-16T00:00:00Z), 1388308 (2012-12-31T00:00:00Z), 1488202 (2021-09-30T00:00:00Z), 1314865 (1975-12-31T00:00:00Z), 1471508 (2019-09-30T00:00:00Z), 1185421 (1987-05-25T00:00:00Z), 1293599 (1970-05-27T00:00:00Z), 831937 (1950-09-13T00:00:00Z), 1348335 (2011-05-09T00:00:00Z), 1487708 (2021-12-31T00:00:00Z), 1512491 (2022-12-31T00:00:00Z), 1510378 (2023-12-31T00:00:00Z)","Q166011, Q224635, Q251311, Q252058, Q252173, Q252295, Q252679, Q252910, Q254178, Q255291, Q255702, Q256012, Q259879, Q262879, Q263163, Q265068, Q266932, Q267364, Q329707, Q458136, Q533054, Q533095, Q537044, Q538037, Q971198",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Munich%20%28striped%29.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20M%C3%BCnchen%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Locator%20map%20M%20%28town%29%20in%20Germany.svg,"M, MUC","85540, 80331–81929",1158-06-21T00:00:00Z,1158-01-01T00:00:00Z,None,"Q1899, Q23436",4127793-4,6559171,62428,1700534808,09162,091620000000,München,Munich,Munich,"Landeshauptstadt des Freistaates Bayern, Deutschland","capital and most populous city of Bavaria, Germany",ville allemande et capitale de la Bavière,https://de.wikipedia.org/wiki/M%C3%BCnchen,https://en.wikipedia.org/wiki/Munich,https://fr.wikipedia.org/wiki/Munich,Bayern,kreisfreie_stadt
Q2742,"Q106517174 (2012-01-01T00:00:00Z), Q1187811, Q1392581, Q1549591, Q42744322, Q707813, Q85635630",Q7920 (1815-01-01T00:00:00Z),"302.89, 303.28 (2016-01-01T00:00:00Z), 303.28 (2017-12-31T00:00:00Z)",None,Point(7.625555555 51.9625),"279803 (2010-01-01T00:00:00Z), 302178 (2014-12-31T00:00:00Z), 314319 (2019-09-30T00:00:00Z), 314319 (2019-10-31T00:00:00Z), 264546 (1975-12-31T00:00:00Z), 311846 (2016-12-31T00:00:00Z), 316403 (2021-09-30T00:00:00Z), 310039 (2015-12-31T00:00:00Z), 313559 (2017-12-31T00:00:00Z), 317713 (2021-12-31T00:00:00Z), 320946 (2022-12-31T00:00:00Z), 322904 (2023-12-31T00:00:00Z)",None,Q116184734,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20der%20kreisfreien%20Stadt%20M%C3%BCnster%20%28Westfalen%29.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20M%C3%BCnster%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/North%20rhine%20w%20MS.svg,MS,48143–48167,None,None,None,"Q37333, Q157144",4040608-8,3247442,62591,None,05515,055150000000,Münster,Münster,Münster,"Hauptstadt in Nordrhein-Westfalen, Deutschland","city in North Rhine-Westphalia, Germany",ville de Rhénanie-du-Nord-Westphalie,https://de.wikipedia.org/wiki/M%C3%BCnster,https://en.wikipedia.org/wiki/M%C3%BCnster,https://fr.wikipedia.org/wiki/M%C3%BCnster,Nordrhein-Westfalen,kreisfreie_stadt
Q3879,"Q42744322, Q61856863",Q1194,"71.57, 71.63 (2016-01-01T00:00:00Z), 71.66 (2017-12-31T00:00:00Z)",None,Point(9.99 54.071388888),"79487 (2019-09-30T00:00:00Z), 79487 (2019-10-31T00:00:00Z), 79680 (2016-12-31T00:00:00Z), 79335 (2017-12-31T00:00:00Z), 2588 (1803-02-13T00:00:00Z), 57473 (1945-12-31T00:00:00Z), 79197 (2015-12-31T00:00:00Z), 84777 (1975-12-31T00:00:00Z), 27335 (1900-12-01T00:00:00Z), 79496 (2021-12-31T00:00:00Z), 79502 (2022-12-31T00:00:00Z), 80185 (2023-12-31T00:00:00Z)",None,None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Neum%C3%BCnster.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Neum%C3%BCnster%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Schleswig-Holstein%20NMS.svg,NMS,24534–24539,None,None,None,"Q62868, Q559010, Q841356, Q1459781",4041845-5,6551296,62528,None,01004,None,Neumünster,Neumünster,Neumünster,"kreisfreie Stadt in Schleswig-Holstein, Deutschland","city in Schleswig-Holstein, Germany",ville d'Allemagne,https://de.wikipedia.org/wiki/Neum%C3%BCnster,https://en.wikipedia.org/wiki/Neum%C3%BCnster,https://fr.wikipedia.org/wiki/Neum%C3%BCnster,Schleswig-Holstein,kreisfreie_stadt
Q4149,"Q42744322, Q85632032",Q1200,"117.09 (2017-12-31T00:00:00Z), 117.1 (2014-12-31T00:00:00Z)",None,Point(8.13607 49.353621),"52999 (2015-12-31T00:00:00Z), 53353 (2017-12-31T00:00:00Z), 51011 (1975-12-31T00:00:00Z), 53148 (2019-10-31T00:00:00Z), 53491 (2021-12-31T00:00:00Z), 53981 (2022-12-31T00:00:00Z), 53920 (2023-12-31T00:00:00Z)","Q117013, Q282991, Q393532, Q882850, Q882867, Q883133, Q1498790, Q1799686, Q10764833",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Stadt%20Neustadt%20an%20der%20Weinstra%C3%9Fe.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Neustadt%20an%20der%20Weinstrasse%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhineland-Palatinate%20NW.svg,NW,"67434, 67435, 67433",None,None,None,"Q15982, Q48370, Q68695, Q174247, Q180057, Q1652751",4041946-0,3247906,62724,None,07316,None,Neustadt an der Weinstraße,Neustadt an der Weinstraße,Neustadt an der Weinstraße,"kreisfreie Stadt in Rheinland-Pfalz, Deutschland","independent city in Rhineland-Palatinate, Germany","ville sans district de Rhénanie-Palatinat, Allemagne",https://de.wikipedia.org/wiki/Neustadt_an_der_Weinstra%C3%9Fe,https://en.wikipedia.org/wiki/Neustadt_an_der_Weinstra%C3%9Fe,https://fr.wikipedia.org/wiki/Neustadt_an_der_Weinstra%C3%9Fe,Rheinland-Pfalz,kreisfreie_stadt
Q2090,"Q1549591 (1881-01-01T00:00:00Z), Q42744322, Q57318 (1219-01-01T00:00:00Z - 1427-01-01T00:00:00Z), Q85631896",Q10551,"160.84 (1825-01-01T00:00:00Z), 186.45 (2016-01-01T00:00:00Z), 186.45 (2017-12-31T00:00:00Z), 186460000",None,Point(11.0775 49.453888888),"515201 (2017-12-31T00:00:00Z), 511628 (2016-12-31T00:00:00Z), 488400 (2000-12-31T00:00:00Z), 509975 (2015-12-31T00:00:00Z), 392494 (1925-06-16T00:00:00Z), 498876 (2013-12-31T00:00:00Z), 518370 (2019-12-31T00:00:00Z), 470943 (1987-05-25T00:00:00Z), 510602 (2011-12-31T00:00:00Z), 515543 (2021-09-30T00:00:00Z), 501072 (2014-12-31T00:00:00Z), 499060 (1975-12-31T00:00:00Z), 518365 (2019-09-30T00:00:00Z), 518365 (2019-10-31T00:00:00Z), 362459 (1950-09-13T00:00:00Z), 495121 (2012-12-31T00:00:00Z), 504134 (1978-05-01T00:00:00Z), 510632 (2021-12-31T00:00:00Z), 523026 (2022-12-31T00:00:00Z), 526091 (2023-12-31T00:00:00Z)","Q200415, Q437063, Q474615, Q569270, Q883691, Q895568, Q896486, Q977244, Q998277, Q1242592, Q1265708, Q1279659, Q1282321, Q1289877, Q1301080, Q1301728, Q1346507, Q1355579, Q1394236, Q1492027, Q1494690, Q1496219, Q1496844, Q1522925, Q1530673, Q1538632, Q1546096, Q1549532, Q1558831, Q2596359",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20N%C3%BCrnberg.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20N%C3%BCrnberg%20COA%20%28klein%29.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Bavaria%20N.svg,N,90402–90491,1050-01-01T00:00:00Z,None,None,Q42308,4042742-0,6556832,62780,1569338041,09564,095640000000,Nürnberg,Nuremberg,Nuremberg,"Großstadt in Bayern, Deutschland",city in the German state of Bavaria,ville d'Allemagne,https://de.wikipedia.org/wiki/N%C3%BCrnberg,https://en.wikipedia.org/wiki/Nuremberg,https://fr.wikipedia.org/wiki/Nuremberg,Bayern,kreisfreie_stadt
Q2838,"Q1549591, Q42744322, Q85635630",Q7926,"77.04, 77.09 (2016-01-01T00:00:00Z), 77.09 (2017-12-31T00:00:00Z)",None,Point(6.8514 51.4699),"211382 (2016-12-31T00:00:00Z), 237147 (1975-12-31T00:00:00Z), 211422 (2017-12-31T00:00:00Z), 210829 (2019-09-30T00:00:00Z), 210829 (2019-10-31T00:00:00Z), 210934 (2015-12-31T00:00:00Z), 209292 (2014-12-31T00:00:00Z), 209566 (2021-09-30T00:00:00Z), 208752 (2021-12-31T00:00:00Z), 210824 (2022-12-31T00:00:00Z), 211099 (2023-12-31T00:00:00Z)",None,None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Oberhausen.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Oberhausen%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/North%20rhine%20w%20OB.svg,OB,46001–46149,None,1862-01-01T00:00:00Z,None,"Q5870, Q13660, Q13661, Q134291, Q157835, Q171866",4042927-1,3247437,62734,None,05119,051190000000,Oberhausen,Oberhausen,Oberhausen,"kreisfreie Großstadt im Ruhrgebiet, im Reg.-Bez. Düsseldorf, Nordrhein-Westfalen, Deutschland","city in North Rhine-Westphalia, Germany",ville d'Allemagne (Rhénanie-du-Nord-Westphalie),https://de.wikipedia.org/wiki/Oberhausen,https://en.wikipedia.org/wiki/Oberhausen,https://fr.wikipedia.org/wiki/Oberhausen_(Rh%C3%A9nanie-du-Nord-Westphalie),Nordrhein-Westfalen,kreisfreie_stadt
Q3042,"Q106517174 (2012-01-01T00:00:00Z), Q1180262, Q1549591 (1954-08-18T00:00:00Z), Q253030, Q42744322, Q61980648","Q20135, Q7932","44.88 (2017-12-31T00:00:00Z), 44.89 (2016-01-01T00:00:00Z), 44.9",None,Point(8.766666666 50.1),"111386 (1987-05-25T00:00:00Z), 116945 (2012-12-31T00:00:00Z), 124589 (2016-12-31T00:00:00Z), 119734 (2010-12-31T00:00:00Z), 126658 (2017-12-31T00:00:00Z), 119203 (2013-12-31T00:00:00Z), 128744 (2019-09-30T00:00:00Z), 110993 (1980-12-31T00:00:00Z), 123734 (2015-12-31T00:00:00Z), 130892 (2020-12-31T00:00:00Z), 121970 (2011-12-31T00:00:00Z), 136824 (2018-06-30T00:00:00Z), 114992 (1990-12-31T00:00:00Z), 117535 (2000-12-31T00:00:00Z), 131295 (2021-12-31T00:00:00Z), 134170 (2022-12-31T00:00:00Z), 135490 (2023-12-31T00:00:00Z)",None,None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Offenbach%20am%20Main.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Offenbach%20am%20Main.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Hesse%20OF%28city%29.svg,OF,"63073, 63067, 63069, 63071, 63075, 63065",0977-01-01T00:00:00Z,None,None,"Q3118, Q16010, Q57906, Q167749, Q189134, Q189236, Q189419, Q208152, Q234743, Q237674, Q277965, Q319740, Q613813, Q1757609",4043359-6,3220975,62695,240072040,06413,064130000000,Offenbach am Main,Offenbach am Main,Offenbach-sur-le-Main,Großstadt in Hessen,"city in Hesse, Germany",ville d'Allemagne,https://de.wikipedia.org/wiki/Offenbach_am_Main,https://en.wikipedia.org/wiki/Offenbach_am_Main,https://fr.wikipedia.org/wiki/Offenbach-sur-le-Main,Hessen,kreisfreie_stadt
